Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Unit Price,Quantity,Discount,Total Sales,Profit
1146,2021-01-18,2021-01-20,Standard Class,C-4204,Customer C-4204,Home Office,Michigan City 4,Michigan,Central,Office Supplies,Appliances,Premium Appliances 699,7.54,7,0.0,52.78,11.16
9337,2021-01-18,2021-01-21,Same Day,C-4412,Customer C-4412,Consumer,California City 4,California,West,Technology,Machines,Value Machines 952,342.6,9,0.4,1850.04,-267.86
13040,2021-01-18,2021-01-23,First Class,C-1818,Customer C-1818,Home Office,Massachusetts City 1,Massachusetts,East,Home & Garden,Kitchenware,Best Kitchenware 113,93.51,9,0.0,841.59,258.71
11301,2021-01-18,2021-01-22,First Class,C-4072,Customer C-4072,Home Office,Texas City 2,Texas,Central,Home & Garden,Kitchenware,Best Kitchenware 556,71.54,8,0.0,572.32,138.7
12961,2021-01-18,2021-01-22,First Class,C-2331,Customer C-2331,Consumer,Illinois City 2,Illinois,Central,Office Supplies,Fasteners,Premium Fasteners 168,16.96,9,0.1,137.38,23.39
11072,2021-01-19,2021-01-20,Same Day,C-1971,Customer C-1971,Consumer,Washington City 2,Washington,West,Technology,Machines,Premium Machines 809,823.59,1,0.0,823.59,217.78
5998,2021-01-19,2021-01-20,Same Day,C-3355,Customer C-3355,Consumer,Texas City 2,Texas,Central,Home & Garden,Plants,Best Plants 798,259.44,6,0.0,1556.64,486.35
383,2021-01-19,2021-01-20,First Class,C-4518,Customer C-4518,Corporate,Massachusetts City 1,Massachusetts,East,Clothing,T-Shirts,Global T-Shirts 965,128.44,9,0.0,1155.96,353.41
5513,2021-01-19,2021-01-20,Same Day,C-3358,Customer C-3358,Home Office,New York City 2,New York,East,Clothing,Dresses,Global Dresses 503,150.35,1,0.0,150.35,44.94
10408,2021-01-19,2021-01-24,Same Day,C-4790,Customer C-4790,Corporate,Virginia City 1,Virginia,South,Home & Garden,Decor,Value Decor 396,220.27,5,0.0,1101.35,312.78
13046,2021-01-19,2021-01-20,Standard Class,C-2817,Customer C-2817,Home Office,Arizona City 2,Arizona,West,Home & Garden,Garden Tools,Acme Garden Tools 931,88.94,1,0.0,88.94,28.93
1806,2021-01-19,2021-01-19,Second Class,C-2635,Customer C-2635,Consumer,Arizona City 2,Arizona,West,Furniture,Tables,Best Tables 290,438.28,7,0.0,3067.96,731.64
8492,2021-01-19,2021-01-24,Same Day,C-2398,Customer C-2398,Corporate,New York City 1,New York,East,Technology,Accessories,Acme Accessories 797,507.68,7,0.1,3198.38,772.54
14696,2021-01-20,2021-01-24,Standard Class,C-3907,Customer C-3907,Corporate,Massachusetts City 1,Massachusetts,East,Technology,Accessories,Global Accessories 203,1523.22,5,0.0,7616.1,1902.47
3104,2021-01-20,2021-01-21,Standard Class,C-3087,Customer C-3087,Consumer,Massachusetts City 4,Massachusetts,East,Furniture,Furnishings,Global Furnishings 179,864.95,1,0.0,864.95,218.24
11650,2021-01-20,2021-01-20,Standard Class,C-2960,Customer C-2960,Corporate,Texas City 2,Texas,Central,Technology,Copiers,Best Copiers 559,1625.98,2,0.0,3251.96,778.08
2634,2021-01-20,2021-01-22,Same Day,C-4730,Customer C-4730,Consumer,Tennessee City 4,Tennessee,South,Clothing,Trousers,Value Trousers 409,66.59,9,0.0,599.31,132.17
1946,2021-01-20,2021-01-24,First Class,C-2581,Customer C-2581,Consumer,Oregon City 4,Oregon,West,Technology,Phones,Best Phones 456,646.15,2,0.0,1292.3,368.01
8930,2021-01-20,2021-01-24,Second Class,C-2860,Customer C-2860,Consumer,Arizona City 3,Arizona,West,Technology,Phones,Premium Phones 606,1598.58,2,0.0,3197.16,1221.65
1034,2021-01-21,2021-01-26,Same Day,C-3694,Customer C-3694,Home Office,Tennessee City 2,Tennessee,South,Furniture,Bookcases,Best Bookcases 973,690.06,8,0.0,5520.48,1157.47
10609,2021-01-21,2021-01-22,Standard Class,C-3358,Customer C-3358,Corporate,Tennessee City 3,Tennessee,South,Clothing,Jackets,Value Jackets 987,98.96,8,0.0,791.68,171.73
5874,2021-01-21,2021-01-26,Standard Class,C-2992,Customer C-2992,Consumer,Tennessee City 2,Tennessee,South,Furniture,Tables,Value Tables 372,770.8,1,0.1,693.72,171.25
8086,2021-01-21,2021-01-23,Standard Class,C-1973,Customer C-1973,Corporate,Virginia City 2,Virginia,South,Home & Garden,Plants,Premium Plants 664,131.94,2,0.0,263.88,71.07
2740,2021-01-21,2021-01-22,Standard Class,C-2434,Customer C-2434,Home Office,Texas City 4,Texas,Central,Clothing,Jackets,Global Jackets 908,41.85,2,0.0,83.7,17.67
2777,2021-01-21,2021-01-24,Second Class,C-1023,Customer C-1023,Corporate,North Carolina City 1,North Carolina,South,Furniture,Furnishings,Acme Furnishings 749,211.99,4,0.4,508.78,-82.79
5872,2021-01-21,2021-01-22,Second Class,C-3968,Customer C-3968,Consumer,Tennessee City 1,Tennessee,South,Technology,Machines,Premium Machines 993,608.64,9,0.1,4929.98,1001.89
9883,2021-01-21,2021-01-25,Standard Class,C-1692,Customer C-1692,Home Office,New York City 1,New York,East,Technology,Accessories,Acme Accessories 444,1670.18,7,0.0,11691.26,4536.54
9293,2021-01-21,2021-01-25,Same Day,C-1828,Customer C-1828,Consumer,Washington City 1,Washington,West,Technology,Machines,Value Machines 586,332.78,3,0.0,998.34,350.32
423,2021-01-21,2021-01-26,First Class,C-4362,Customer C-4362,Corporate,Ohio City 1,Ohio,East,Office Supplies,Binders,Best Binders 210,77.95,7,0.0,545.65,173.34
676,2021-01-21,2021-01-24,Same Day,C-2583,Customer C-2583,Consumer,Indiana City 4,Indiana,Central,Furniture,Chairs,Premium Chairs 737,156.0,8,0.2,998.4,146.22
8815,2021-01-21,2021-01-25,Same Day,C-3133,Customer C-3133,Consumer,Michigan City 2,Michigan,Central,Clothing,T-Shirts,Global T-Shirts 997,174.49,3,0.3,366.43,-18.34
5912,2021-01-22,2021-01-22,Standard Class,C-1627,Customer C-1627,Home Office,Illinois City 2,Illinois,Central,Office Supplies,Art,Global Art 847,43.55,7,0.0,304.85,78.05
6060,2021-01-22,2021-01-24,Same Day,C-2873,Customer C-2873,Consumer,Massachusetts City 1,Massachusetts,East,Clothing,Trousers,Best Trousers 360,181.97,2,0.0,363.94,98.98
7301,2021-01-22,2021-01-24,Same Day,C-2670,Customer C-2670,Consumer,Oregon City 4,Oregon,West,Home & Garden,Decor,Global Decor 685,223.93,9,0.5,1007.68,-272.09
9152,2021-01-22,2021-01-24,Standard Class,C-3993,Customer C-3993,Consumer,Tennessee City 3,Tennessee,South,Home & Garden,Decor,Premium Decor 651,182.9,6,0.2,877.92,84.36
14527,2021-01-22,2021-01-25,Same Day,C-4972,Customer C-4972,Consumer,Indiana City 3,Indiana,Central,Furniture,Chairs,Global Chairs 604,988.55,7,0.0,6919.85,2608.71
4908,2021-01-22,2021-01-24,First Class,C-3038,Customer C-3038,Corporate,Ohio City 2,Ohio,East,Clothing,Trousers,Acme Trousers 857,168.81,5,0.0,844.05,265.95
5519,2021-01-22,2021-01-24,Same Day,C-1365,Customer C-1365,Consumer,Texas City 2,Texas,Central,Furniture,Chairs,Premium Chairs 822,269.05,9,0.0,2421.45,512.64
13271,2021-01-23,2021-01-26,Second Class,C-2432,Customer C-2432,Consumer,Arizona City 3,Arizona,West,Office Supplies,Appliances,Acme Appliances 293,8.12,7,0.5,28.42,-4.53
7632,2021-01-23,2021-01-28,Standard Class,C-1205,Customer C-1205,Consumer,Virginia City 1,Virginia,South,Office Supplies,Accessories,Global Accessories 183,89.69,6,0.0,538.14,125.37
14593,2021-01-23,2021-01-26,Standard Class,C-3659,Customer C-3659,Corporate,Michigan City 1,Michigan,Central,Furniture,Tables,Premium Tables 998,158.08,1,0.0,158.08,50.89
7546,2021-01-23,2021-01-23,Same Day,C-4058,Customer C-4058,Consumer,Pennsylvania City 1,Pennsylvania,East,Office Supplies,Storage,Premium Storage 942,33.69,2,0.0,67.38,17.92
6548,2021-01-23,2021-01-24,Second Class,C-3363,Customer C-3363,Home Office,Pennsylvania City 2,Pennsylvania,East,Clothing,T-Shirts,Best T-Shirts 236,37.54,7,0.0,262.78,60.43
11615,2021-01-23,2021-01-27,Second Class,C-2490,Customer C-2490,Corporate,Oregon City 2,Oregon,West,Technology,Copiers,Global Copiers 812,679.19,7,0.1,4278.9,1171.97
5321,2021-01-23,2021-01-27,Standard Class,C-2923,Customer C-2923,Consumer,Illinois City 1,Illinois,Central,Furniture,Tables,Value Tables 342,268.01,8,0.1,1929.67,514.63
10717,2021-01-23,2021-01-25,First Class,C-2057,Customer C-2057,Corporate,Michigan City 4,Michigan,Central,Furniture,Chairs,Acme Chairs 582,406.35,2,0.1,731.43,82.3
8052,2021-01-23,2021-01-26,Second Class,C-2751,Customer C-2751,Consumer,Florida City 3,Florida,South,Office Supplies,Envelopes,Acme Envelopes 339,30.74,4,0.0,122.96,30.06
7511,2021-01-24,2021-01-29,First Class,C-4595,Customer C-4595,Home Office,Massachusetts City 2,Massachusetts,East,Clothing,Dresses,Value Dresses 660,49.63,5,0.0,248.15,62.88
9656,2021-01-24,2021-01-27,Standard Class,C-4954,Customer C-4954,Corporate,Florida City 1,Florida,South,Clothing,Jackets,Value Jackets 921,22.77,2,0.0,45.54,13.37
14243,2021-01-24,2021-01-25,First Class,C-3551,Customer C-3551,Home Office,Michigan City 4,Michigan,Central,Clothing,Trousers,Premium Trousers 167,180.86,7,0.0,1266.02,272.16
10421,2021-01-24,2021-01-28,First Class,C-2820,Customer C-2820,Consumer,Florida City 3,Florida,South,Furniture,Bookcases,Premium Bookcases 304,499.68,3,0.0,1499.04,333.21
11714,2021-01-24,2021-01-26,Same Day,C-1442,Customer C-1442,Consumer,Oregon City 1,Oregon,West,Home & Garden,Plants,Value Plants 589,77.25,9,0.0,695.25,234.78
2610,2021-01-24,2021-01-29,Second Class,C-2547,Customer C-2547,Corporate,Ohio City 1,Ohio,East,Technology,Machines,Premium Machines 377,1385.99,7,0.0,9701.93,3662.04
8608,2021-01-24,2021-01-26,First Class,C-4717,Customer C-4717,Consumer,Virginia City 3,Virginia,South,Home & Garden,Decor,Value Decor 102,185.78,9,0.2,1337.62,143.87
2727,2021-01-24,2021-01-24,First Class,C-3957,Customer C-3957,Home Office,Oregon City 3,Oregon,West,Furniture,Bookcases,Acme Bookcases 489,880.65,8,0.4,4227.12,-648.04
9509,2021-01-24,2021-01-24,Second Class,C-2118,Customer C-2118,Consumer,New York City 2,New York,East,Office Supplies,Envelopes,Acme Envelopes 182,57.66,3,0.3,121.09,-6.35
5885,2021-01-25,2021-01-25,Standard Class,C-2152,Customer C-2152,Consumer,Tennessee City 2,Tennessee,South,Furniture,Furnishings,Premium Furnishings 582,722.62,3,0.0,2167.86,852.5
3517,2021-01-25,2021-01-25,Same Day,C-2430,Customer C-2430,Corporate,Tennessee City 2,Tennessee,South,Office Supplies,Supplies,Acme Supplies 547,95.89,2,0.5,95.89,-13.51
12941,2021-01-25,2021-01-27,First Class,C-3017,Customer C-3017,Consumer,Washington City 2,Washington,West,Technology,Machines,Acme Machines 806,1262.31,8,0.1,9088.63,1923.31
11892,2021-01-25,2021-01-30,Second Class,C-3764,Customer C-3764,Corporate,Illinois City 1,Illinois,Central,Clothing,T-Shirts,Premium T-Shirts 836,171.76,6,0.4,618.34,-70.08
11424,2021-01-25,2021-01-30,Same Day,C-3764,Customer C-3764,Corporate,Michigan City 3,Michigan,Central,Home & Garden,Kitchenware,Best Kitchenware 119,299.89,7,0.0,2099.23,431.43
6713,2021-01-25,2021-01-30,Same Day,C-2757,Customer C-2757,Corporate,North Carolina City 2,North Carolina,South,Clothing,Jackets,Acme Jackets 187,118.13,8,0.0,945.04,324.74
1959,2021-01-25,2021-01-29,Second Class,C-1527,Customer C-1527,Consumer,New York City 1,New York,East,Clothing,T-Shirts,Acme T-Shirts 493,137.56,3,0.0,412.68,88.05
9221,2021-01-26,2021-01-31,Standard Class,C-1951,Customer C-1951,Consumer,Michigan City 1,Michigan,Central,Technology,Machines,Acme Machines 161,1899.01,7,0.0,13293.07,4349.84
4361,2021-01-26,2021-01-30,Second Class,C-3823,Customer C-3823,Consumer,North Carolina City 4,North Carolina,South,Office Supplies,Fasteners,Value Fasteners 117,22.12,9,0.0,199.08,62.98
11816,2021-01-26,2021-01-27,Standard Class,C-4934,Customer C-4934,Consumer,Virginia City 1,Virginia,South,Clothing,T-Shirts,Premium T-Shirts 134,32.47,1,0.0,32.47,8.18
8497,2021-01-26,2021-01-30,Second Class,C-2069,Customer C-2069,Consumer,Washington City 2,Washington,West,Home & Garden,Garden Tools,Value Garden Tools 579,216.2,5,0.0,1081.0,294.03
12165,2021-01-26,2021-01-31,Same Day,C-4909,Customer C-4909,Corporate,North Carolina City 2,North Carolina,South,Home & Garden,Decor,Value Decor 323,263.95,7,0.0,1847.65,549.37
9726,2021-01-26,2021-01-30,First Class,C-3533,Customer C-3533,Consumer,Oregon City 4,Oregon,West,Technology,Copiers,Global Copiers 220,528.28,1,0.0,528.28,206.61
640,2021-01-26,2021-01-28,First Class,C-2228,Customer C-2228,Home Office,California City 4,California,West,Office Supplies,Binders,Best Binders 990,60.83,6,0.4,218.99,-32.99
6400,2021-01-26,2021-01-30,Second Class,C-1428,Customer C-1428,Consumer,Ohio City 4,Ohio,East,Technology,Copiers,Global Copiers 104,1558.69,4,0.0,6234.76,2025.81
6867,2021-01-26,2021-01-26,First Class,C-4328,Customer C-4328,Consumer,New York City 4,New York,East,Clothing,Dresses,Global Dresses 288,79.29,4,0.4,190.3,-32.97
13264,2021-01-26,2021-01-29,First Class,C-1366,Customer C-1366,Consumer,Michigan City 2,Michigan,Central,Technology,Machines,Best Machines 507,151.91,1,0.0,151.91,40.53
8380,2021-01-26,2021-01-26,Standard Class,C-3274,Customer C-3274,Home Office,Massachusetts City 2,Massachusetts,East,Technology,Copiers,Value Copiers 442,1765.9,2,0.0,3531.8,732.42
13283,2021-01-26,2021-01-28,Same Day,C-1354,Customer C-1354,Consumer,Massachusetts City 4,Massachusetts,East,Home & Garden,Garden Tools,Premium Garden Tools 680,145.56,6,0.0,873.36,211.82
4116,2021-01-26,2021-01-30,First Class,C-2031,Customer C-2031,Consumer,Michigan City 3,Michigan,Central,Home & Garden,Plants,Best Plants 300,228.69,2,0.2,365.9,22.15
3901,2021-01-26,2021-01-30,First Class,C-3136,Customer C-3136,Consumer,Indiana City 1,Indiana,Central,Furniture,Tables,Best Tables 190,406.47,8,0.0,3251.76,1205.41
4034,2021-01-26,2021-01-31,Standard Class,C-1333,Customer C-1333,Home Office,Oregon City 3,Oregon,West,Office Supplies,Accessories,Value Accessories 898,15.93,4,0.0,63.72,18.4
1493,2021-01-26,2021-01-29,Second Class,C-4218,Customer C-4218,Home Office,Pennsylvania City 2,Pennsylvania,East,Furniture,Chairs,Acme Chairs 687,690.2,6,0.0,4141.2,1323.26
8255,2021-01-27,2021-02-01,Second Class,C-2980,Customer C-2980,Consumer,Ohio City 2,Ohio,East,Furniture,Tables,Acme Tables 233,249.82,6,0.1,1349.03,282.01
3026,2021-01-27,2021-01-27,First Class,C-1492,Customer C-1492,Corporate,Tennessee City 3,Tennessee,South,Furniture,Furnishings,Acme Furnishings 674,150.63,6,0.1,813.4,162.12
4649,2021-01-27,2021-02-01,Same Day,C-3922,Customer C-3922,Corporate,Indiana City 4,Indiana,Central,Office Supplies,Accessories,Global Accessories 175,41.31,9,0.3,260.25,8.41
10093,2021-01-27,2021-01-29,Second Class,C-4967,Customer C-4967,Corporate,Tennessee City 3,Tennessee,South,Office Supplies,Storage,Global Storage 809,89.97,9,0.0,809.73,297.19
7894,2021-01-27,2021-01-31,Standard Class,C-2914,Customer C-2914,Home Office,Massachusetts City 3,Massachusetts,East,Office Supplies,Appliances,Global Appliances 133,50.95,8,0.0,407.6,134.79
977,2021-01-27,2021-01-27,Same Day,C-4520,Customer C-4520,Consumer,Tennessee City 3,Tennessee,South,Furniture,Bookcases,Acme Bookcases 445,682.99,4,0.0,2731.96,658.54
10243,2021-01-27,2021-01-29,Standard Class,C-2939,Customer C-2939,Home Office,New York City 2,New York,East,Furniture,Chairs,Acme Chairs 273,196.06,3,0.0,588.18,163.26
11372,2021-01-27,2021-01-27,First Class,C-2898,Customer C-2898,Consumer,Massachusetts City 3,Massachusetts,East,Technology,Copiers,Premium Copiers 649,234.85,8,0.0,1878.8,666.29
11902,2021-01-27,2021-01-31,Same Day,C-1521,Customer C-1521,Consumer,Texas City 4,Texas,Central,Office Supplies,Labels,Global Labels 116,22.36,6,0.0,134.16,36.91
1171,2021-01-27,2021-01-27,Second Class,C-3601,Customer C-3601,Consumer,Michigan City 4,Michigan,Central,Office Supplies,Appliances,Best Appliances 358,38.24,2,0.0,76.48,24.88
6423,2021-01-27,2021-01-29,Same Day,C-1627,Customer C-1627,Consumer,New York City 3,New York,East,Technology,Accessories,Value Accessories 728,899.84,1,0.5,449.92,-63.63
5271,2021-01-27,2021-01-29,Same Day,C-3852,Customer C-3852,Consumer,Tennessee City 2,Tennessee,South,Home & Garden,Garden Tools,Best Garden Tools 270,235.77,9,0.0,2121.93,507.4
5657,2021-01-28,2021-01-28,Second Class,C-4193,Customer C-4193,Consumer,Virginia City 1,Virginia,South,Home & Garden,Kitchenware,Premium Kitchenware 816,54.07,2,0.0,108.14,31.44
7340,2021-01-28,2021-01-28,Standard Class,C-4711,Customer C-4711,Consumer,Washington City 1,Washington,West,Clothing,T-Shirts,Acme T-Shirts 661,78.92,2,0.0,157.84,39.14
12960,2021-01-28,2021-01-28,Standard Class,C-1289,Customer C-1289,Home Office,Virginia City 2,Virginia,South,Furniture,Furnishings,Premium Furnishings 273,869.06,6,0.0,5214.36,1517.56
9866,2021-01-28,2021-01-29,Standard Class,C-1324,Customer C-1324,Home Office,Florida City 3,Florida,South,Office Supplies,Envelopes,Best Envelopes 545,95.65,1,0.5,47.82,-11.66
4370,2021-01-28,2021-01-30,First Class,C-3589,Customer C-3589,Home Office,Michigan City 3,Michigan,Central,Office Supplies,Supplies,Value Supplies 861,26.96,2,0.0,53.92,16.08
6750,2021-01-28,2021-01-31,Standard Class,C-1940,Customer C-1940,Consumer,Indiana City 1,Indiana,Central,Clothing,T-Shirts,Premium T-Shirts 475,52.74,5,0.0,263.7,56.31
5131,2021-01-28,2021-01-28,Same Day,C-4460,Customer C-4460,Consumer,Washington City 3,Washington,West,Technology,Phones,Value Phones 879,1002.9,1,0.0,1002.9,371.09
7193,2021-01-28,2021-01-28,Second Class,C-2194,Customer C-2194,Consumer,California City 3,California,West,Technology,Accessories,Value Accessories 522,458.02,3,0.0,1374.06,311.41
14122,2021-01-28,2021-02-01,Same Day,C-4738,Customer C-4738,Consumer,Michigan City 4,Michigan,Central,Technology,Copiers,Premium Copiers 627,1169.37,1,0.5,584.68,-132.35
2829,2021-01-28,2021-01-29,First Class,C-3149,Customer C-3149,Corporate,New York City 4,New York,East,Clothing,T-Shirts,Best T-Shirts 745,76.04,3,0.3,159.68,-11.36
3874,2021-01-28,2021-01-29,First Class,C-3129,Customer C-3129,Consumer,Ohio City 4,Ohio,East,Technology,Machines,Value Machines 932,1311.82,4,0.0,5247.28,1210.78
9733,2021-01-28,2021-01-28,Second Class,C-1655,Customer C-1655,Consumer,Oregon City 3,Oregon,West,Clothing,Dresses,Global Dresses 703,142.07,4,0.0,568.28,190.95
6761,2021-01-29,2021-02-03,First Class,C-3606,Customer C-3606,Consumer,Virginia City 1,Virginia,South,Furniture,Furnishings,Acme Furnishings 433,854.3,5,0.0,4271.5,1490.22
8843,2021-01-29,2021-02-02,Second Class,C-2438,Customer C-2438,Corporate,New York City 1,New York,East,Home & Garden,Decor,Acme Decor 974,149.48,4,0.0,597.92,237.39
8184,2021-01-29,2021-02-03,First Class,C-4454,Customer C-4454,Consumer,Texas City 1,Texas,Central,Technology,Machines,Value Machines 338,1181.0,8,0.3,6613.6,-127.59
10387,2021-01-29,2021-01-29,First Class,C-2959,Customer C-2959,Consumer,New York City 2,New York,East,Furniture,Bookcases,Best Bookcases 573,441.19,5,0.2,1764.76,306.55
12486,2021-01-29,2021-01-30,Standard Class,C-3760,Customer C-3760,Corporate,North Carolina City 2,North Carolina,South,Clothing,Jackets,Value Jackets 364,22.25,7,0.0,155.75,47.08
3947,2021-01-29,2021-01-29,First Class,C-3674,Customer C-3674,Home Office,Texas City 4,Texas,Central,Furniture,Bookcases,Value Bookcases 757,439.93,2,0.0,879.86,187.21
12920,2021-01-29,2021-02-02,Second Class,C-3733,Customer C-3733,Corporate,North Carolina City 3,North Carolina,South,Home & Garden,Plants,Acme Plants 620,181.42,2,0.2,290.27,2.97
1211,2021-01-29,2021-02-02,Second Class,C-1607,Customer C-1607,Consumer,Michigan City 1,Michigan,Central,Home & Garden,Kitchenware,Acme Kitchenware 365,267.63,4,0.1,963.47,145.74
8639,2021-01-29,2021-02-02,Same Day,C-3719,Customer C-3719,Home Office,California City 1,California,West,Home & Garden,Decor,Value Decor 481,62.51,6,0.0,375.06,141.02
2077,2021-01-29,2021-02-01,Second Class,C-3059,Customer C-3059,Consumer,North Carolina City 2,North Carolina,South,Home & Garden,Garden Tools,Global Garden Tools 239,172.03,9,0.4,928.96,-79.41
603,2021-01-29,2021-02-02,Second Class,C-1157,Customer C-1157,Consumer,California City 4,California,West,Office Supplies,Paper,Acme Paper 532,68.03,7,0.0,476.21,111.57
12297,2021-01-30,2021-01-30,Same Day,C-1368,Customer C-1368,Consumer,California City 3,California,West,Clothing,Trousers,Premium Trousers 631,25.73,8,0.0,205.84,64.52
