Order Date,Total Sales,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30,rolling_mean_90,rolling_std_90,ema_0.1,ema_0.3,ema_0.5,IsHoliday,DayOfWeek,Month,Quarter,Year
2021-07-18,9390.86,10903.5575,10642.087500000001,16368.812500000002,27637.232500000002,14502.567500000001,14486.21142857143,6156.083536344669,14382.305333333332,7016.119769327782,14603.479027861773,6651.653640263127,14012.044972055344,12064.284887886548,10494.867903750886,0,6,7,3,2021
2021-07-19,23025.8325,9390.86,8709.29,20134.865,22122.865,6491.12,14899.206785714287,6673.430798786415,14933.462416666667,7024.289616578606,14715.929166750664,6707.931242438183,14913.42372484981,15352.749171520583,16760.350201875444,0,0,7,3,2021
2021-07-20,27937.8125,23025.8325,10903.5575,17035.665,4062.08,14403.875,16456.65642857143,8323.353804187658,15384.593666666666,7412.956434806539,14870.860305639553,6850.581128990784,16215.86260236483,19128.268170064406,22349.081350937722,0,1,7,3,2021
2021-07-21,1625.6399999999999,27937.8125,9390.86,24587.155000000002,6385.900000000001,13665.58,13176.440000000002,9075.650700774158,14983.262333333336,7823.764776071661,14707.78711119511,6989.401922242343,14756.840342128347,13877.479719045083,11987.36067546886,0,2,7,3,2021
2021-07-22,12755.937500000002,1625.6399999999999,23025.8325,10642.087500000001,13460.24,10709.0275,13478.418571428572,9012.215378860428,15051.492666666667,7794.073331968092,14801.071750083998,6905.26687982907,14556.750057915513,13541.017053331558,12371.649087734431,0,3,7,3,2021
2021-07-23,11427.757500000002,12755.937500000002,27937.8125,8709.29,5722.04,21618.035000000003,13866.771071428573,8829.166212607253,14711.816750000002,7719.7248041681205,14771.819555639551,6914.010344049308,14243.850802123963,12907.03918733209,11899.703293867216,0,4,7,3,2021
2021-07-24,5088.61,11427.757500000002,1625.6399999999999,10903.5575,24185.15,20845.537500000002,13036.064285714285,9408.949789414122,14186.585833333334,7823.346873853037,14657.39813888889,6988.532613520442,13328.326721911568,10561.510431132461,8494.156646933608,0,5,7,3,2021
2021-07-25,9128.337500000001,5088.61,12755.937500000002,9390.86,16368.812500000002,6439.76,12998.561071428572,9426.40781482111,14276.205083333334,7746.566648524004,14524.271611111111,6978.350380662733,12908.327799720411,10131.558551792723,8811.247073466806,0,6,7,3,2021
2021-07-26,16824.1375,9128.337500000001,11427.757500000002,23025.8325,20134.865,9791.8975,12112.604642857143,8580.378943683374,14510.613083333335,7712.515762337324,14512.377805555558,6973.4520347271855,13299.90876974837,12139.332236254906,12817.692286733403,0,0,7,3,2021
2021-07-27,6778.6,16824.1375,5088.61,27937.8125,17035.665,28823.2425,9089.86,5095.634119518793,13775.791666666668,7343.159782656269,14410.614388888887,7019.101414303885,12647.777892773534,10531.112565378433,9798.146143366703,0,1,7,3,2021
2021-07-28,13707.1575,6778.6,9128.337500000001,1625.6399999999999,24587.155000000002,7576.95,10815.791071428572,4093.6111204304852,13980.131916666667,7249.40971847274,14296.040888888889,6944.2641002811615,12753.715853496182,11483.926045764903,11752.65182168335,0,2,7,3,2021
2021-07-29,15089.255000000001,13707.1575,16824.1375,12755.937500000002,10642.087500000001,14495.6175,11149.122142857144,4363.990348945131,13999.919833333335,7251.675141791679,14345.144638888889,6933.95241989136,12987.269768146563,12565.524732035432,13420.953410841676,0,3,7,3,2021
2021-07-30,3077.6600000000003,15089.255000000001,6778.6,11427.757500000002,8709.29,22244.415,9956.251071428573,5313.140068171947,13361.028,7343.999555285457,14198.68413888889,7031.594320432637,11996.308791331907,9719.165312424802,8249.306705420839,0,4,7,3,2021
2021-07-31,11975.115000000002,3077.6600000000003,13707.1575,5088.61,10903.5575,12322.6575,10940.037500000002,4881.662560143225,13349.443250000002,7345.967859351842,14210.890000000001,7026.714584091039,11994.189412198717,10395.950218697362,10112.210852710421,0,5,7,3,2021
2021-08-01,9882.86,11975.115000000002,15089.255000000001,9128.337500000001,9390.86,12592.555000000002,11047.826428571429,4843.170695444477,13259.120083333335,7372.206990240018,14186.324000000002,7038.05494387674,11783.056470978845,10242.023153088154,9997.53542635521,0,6,8,3,2021
2021-08-02,21318.445,9882.86,3077.6600000000003,16824.1375,23025.8325,8101.09,11689.870357142858,5915.686881977866,13699.698583333335,7447.882834167997,14346.25152777778,7034.73188235977,12736.595323880962,13564.949707161706,15657.990213177605,0,0,8,3,2021
2021-08-03,17566.946473508386,21318.445,11975.115000000002,6778.6,27937.8125,27637.232500000002,13231.062710501197,5827.587233436645,13364.022382450281,7012.250860640344,14407.123155261206,7038.677447324051,13219.630438843704,14765.548737065708,16612.468343342996,0,1,8,3,2021
2021-08-04,5638.19,17566.946473508386,9882.86,13707.1575,1625.6399999999999,22122.865,12078.353067644057,6479.306944470959,12814.533215783615,6947.813383430187,14382.765183038984,7065.434805646607,12461.486394959335,12027.341115945996,11125.329171671498,0,2,8,3,2021
2021-08-05,11086.1375,5638.19,21318.445,15089.255000000001,12755.937500000002,4062.08,11506.479139072628,6344.527742329999,13048.668465783614,6758.464803527955,14455.429155261205,6996.42839558689,12323.951505463401,11744.980031162197,11105.73333583575,0,3,8,3,2021
2021-08-06,12635.445000000002,11086.1375,17566.946473508386,3077.6600000000003,11427.757500000002,6385.900000000001,12871.876996215486,5142.917238252371,13256.98663245028,6641.315108554702,14432.201460816761,6998.989916254396,12355.100854917062,12012.119521813538,11870.589167917875,0,4,8,3,2021
2021-08-07,30957.932500000003,12635.445000000002,5638.19,11975.115000000002,5088.61,13460.24,15583.708067644055,8500.202091768568,13840.243049116947,7386.337471420046,14499.679683038983,7128.966678146573,14215.384019425357,17695.863415269476,21414.26083395894,0,5,8,3,2021
2021-08-08,21515.935,30957.932500000003,11086.1375,9882.86,9128.337500000001,5722.04,17245.57592478691,8335.462673319507,14366.706215783614,7350.527961830411,14686.043738594537,7090.177793607852,14945.439117482822,18841.88489068863,21465.09791697947,0,6,8,3,2021
2021-08-09,15711.4675,21515.935,12635.445000000002,21318.445,16824.1375,24185.15,16444.579139072626,8146.100120813634,14084.250132450281,7119.402046784985,14792.870155261206,7031.5018134462025,15022.04195573454,17902.75967348204,18588.282708489736,0,0,8,3,2021
2021-08-10,14283.837500000001,15711.4675,30957.932500000003,17566.946473508386,6778.6,16368.812500000002,15975.563571428573,8165.200036827899,14014.750965783613,7106.496264322988,14735.306321927872,7014.0113179990485,14948.221510161085,16817.083021437425,16436.06010424487,0,1,8,3,2021
2021-08-11,13568.837500000001,14283.837500000001,21515.935,5638.19,13707.1575,20134.865,17108.513214285715,6951.845841493696,13795.883382450282,7011.990562837617,14629.890655261206,6958.624137720714,14810.283109144977,15842.609365006198,15002.448802122435,0,2,8,3,2021
2021-08-12,22160.0275,13568.837500000001,15711.4675,11086.1375,15089.255000000001,17035.665,18690.4975,6604.279307090565,13966.695465783612,7154.597645984157,14724.597960816758,7002.813772510297,15545.25754823048,17737.83480550434,18581.238151061218,0,3,8,3,2021
2021-08-13,6229.01,22160.0275,14283.837500000001,12635.445000000002,3077.6600000000003,24587.155000000002,17775.2925,7900.0088563991785,13354.757299116947,6998.283836071843,14575.187238594537,7039.3408340637225,14613.632793407432,14285.187363853036,12405.12407553061,0,4,8,3,2021
2021-08-14,18077.15,6229.01,13568.837500000001,30957.932500000003,11975.115000000002,10642.087500000001,15935.180714285716,5432.431629886479,13602.592715783614,7030.483052090426,14750.354571927872,6925.993288948179,14959.98451406669,15422.776154697125,15241.137037765306,0,5,8,3,2021
2021-08-15,14173.3375,18077.15,22160.0275,21515.935,9882.86,8709.29,14886.238214285715,4853.2667866844895,13784.72763245028,6969.859274121163,14700.215905261206,6913.505688829817,14881.31981266002,15047.944558287987,14707.237268882653,0,6,8,3,2021
2021-08-16,8058.91,14173.3375,6229.01,15711.4675,21318.445,10903.5575,13793.015714285717,5460.321268729617,13689.906049116948,7029.502662985067,14575.110516372315,6930.849993003097,14199.07883139402,12951.23419080159,11383.073634441327,0,0,8,3,2021
2021-08-17,8335.6875,8058.91,18077.15,14283.837500000001,17566.946473508386,9390.86,12943.28,5822.053186958254,13654.733632450281,7054.350746906344,14385.898377483427,6865.117809300798,13612.739698254618,11566.570183561113,9859.380567220664,0,1,8,3,2021
2021-08-18,12856.4575,8335.6875,14173.3375,13568.837500000001,5638.19,23025.8325,12841.511428571428,5815.518577283977,13315.754465783615,6829.259095185877,14437.587127483426,6835.50271271242,13537.111478429157,11953.536378492778,11357.919033610331,0,2,8,3,2021
2021-08-19,17301.675,12856.4575,8058.91,22160.0275,11086.1375,27937.8125,12147.46107142857,4701.203993997799,12961.216549116947,6299.5256559375775,14494.853877483427,6837.691949972166,13913.567830586242,13557.977964944943,14329.797016805165,0,3,8,3,2021
2021-08-20,25778.6925,17301.675,8335.6875,6229.01,12635.445000000002,1625.6399999999999,14940.272857142858,6175.107791778383,13766.318299116947,6344.107802329169,14678.432488594537,6916.810308562782,15100.080297527618,17224.19232546146,20054.244758402583,0,4,8,3,2021
2021-08-21,14102.4675,25778.6925,12856.4575,18077.15,30957.932500000003,12755.937500000002,14372.461071428572,6019.368536643439,13811.202632450279,6341.4756773991585,14683.83034970565,6916.161924935973,15000.319017774857,16287.674877823021,17078.356129201293,0,5,8,3,2021
2021-08-22,13926.5375,14102.4675,17301.675,14173.3375,21515.935,11427.757500000002,14337.203928571427,6021.451675075232,13894.495299116947,6325.480656745456,14682.104683038982,6916.333188403234,14892.94086599737,15579.333664476115,15502.446814600647,0,6,8,3,2021
2021-08-23,11893.015000000001,13926.5375,25778.6925,8058.91,15711.4675,5088.61,14884.933214285715,5507.635834663373,14121.308799116947,6117.409969181089,14561.82134970565,6868.972060585434,14592.948279397635,14473.43806513328,13697.730907300323,0,0,8,3,2021
2021-08-24,14887.235,11893.015000000001,14102.4675,8335.6875,14283.837500000001,9128.337500000001,15820.868571428571,4707.792756810873,14313.272049116948,6045.25981607284,14571.396210816762,6868.816661907027,14622.376951457873,14597.577145593295,14292.482953650162,0,1,8,3,2021
2021-08-25,21334.045000000002,14887.235,13926.5375,12856.4575,13568.837500000001,16824.1375,17031.952500000003,4904.422956276727,14463.602299116947,6164.745857290377,14652.254321927872,6905.426436121273,15293.543756312085,16618.517501915307,17813.26397682508,0,2,8,3,2021
2021-08-26,16885.3875,21334.045000000002,11893.015000000001,17301.675,22160.0275,6778.6,16972.48285714286,4903.131003205889,14800.495215783614,6004.364881188849,14622.841433038984,6890.026280686384,15452.728130680876,16698.578501340715,17349.32573841254,0,3,8,3,2021
2021-08-27,11484.7575,16885.3875,14887.235,25778.6925,6229.01,13707.1575,14930.492142857143,3357.12874811367,14726.415215783614,6031.965497175288,14617.865405261204,6892.152412893193,15055.93106761279,15134.4322009385,14417.04161920627,0,4,8,3,2021
2021-08-28,15337.295000000002,11484.7575,21334.045000000002,14102.4675,18077.15,15089.255000000001,15106.896071428573,3338.760147164424,14734.683215783614,6032.649945608665,14537.529988594539,6840.3934125398355,15084.067460851511,15195.29104065695,14877.168309603136,0,5,8,3,2021
2021-08-29,1221.77,15337.295000000002,16885.3875,13926.5375,14173.3375,3077.6600000000003,13291.929285714288,6261.371848503043,14672.820215783613,6164.388601341791,14323.436627483428,6952.606556368135,13697.83771476636,11003.234728459864,8049.469154801568,0,6,8,3,2021
2021-08-30,16612.075,1221.77,11484.7575,11893.015000000001,8058.91,11975.115000000002,13966.080714285714,6339.21275207154,14827.385549116945,6152.536063706359,14272.500988594538,6918.397579647229,13989.261443289724,12685.886809921905,12330.772077400785,0,0,8,3,2021
2021-08-31,18451.495,16612.075,15337.295000000002,14887.235,8335.6875,9882.86,14475.260714285714,6564.669020417284,15113.006715783615,6113.850170526278,14448.160488594538,6819.780930008046,14435.484798960752,14415.569266945333,15391.133538700393,0,1,8,3,2021
2021-09-01,11145.4975,18451.495,1221.77,21334.045000000002,12856.4575,21318.445,13019.753928571428,5884.785145443364,14773.908465783614,6039.4672912640435,14424.37182192787,6827.608203491742,14106.486069064676,13434.547736861732,13268.315519350195,0,2,9,3,2021
2021-09-02,16366.187500000002,11145.4975,16612.075,16885.3875,17301.675,17566.946473508386,12945.582500000002,5830.968504200932,14733.883166666668,6024.278523631451,14371.585516372315,6793.564378212614,14332.45621215821,14314.039665803213,14817.251509675098,0,3,9,3,2021
2021-09-03,16298.9375,16366.187500000002,18451.495,11484.7575,25778.6925,5638.19,13633.3225,5913.279379274239,15089.241416666668,5778.662882229269,14403.448960816759,6795.82906358737,14529.10434094239,14909.509016062248,15558.094504837549,0,4,9,3,2021
2021-09-04,16633.9075,16298.9375,11145.4975,15337.295000000002,14102.4675,11086.1375,13818.552857142857,5995.290570788561,15274.167083333334,5734.741745568993,14367.353655261204,6774.996080145021,14739.58465684815,15426.828561243574,16096.001002418776,0,5,9,3,2021
2021-09-05,18369.862500000003,16633.9075,16366.187500000002,1221.77,13926.5375,12635.445000000002,16268.280357142856,2438.865225006635,15465.314333333334,5739.322864983057,14531.091683038983,6690.208474766229,15102.612441163335,16309.738742870502,17232.93175120939,0,6,9,3,2021
2021-09-06,22609.265000000003,18369.862500000003,16298.9375,16612.075,11893.015000000001,30957.932500000003,17125.02178571429,3431.23476003801,15187.025416666667,5132.54139289103,14563.404988594539,6722.405452058183,15853.277697047002,18199.59662000935,19921.0983756047,1,0,9,3,2021
2021-09-07,13651.195000000002,22609.265000000003,16633.9075,18451.495,14887.235,21515.935,16439.264642857142,3597.5995053885126,14924.867416666668,4997.200345118372,14528.104433038981,6718.7193600339715,15633.069427342303,16835.076134006544,16786.14668780235,0,1,9,3,2021
2021-09-08,13436.19,13651.195000000002,18369.862500000003,11145.4975,21334.045000000002,15711.4675,16766.50642857143,3106.4773632574397,14849.024833333333,5002.113984916008,14423.901071927872,6661.238450625767,15413.381484608073,15815.41029380458,15111.168343901176,0,2,9,3,2021
2021-09-09,20157.1175,13436.19,22609.265000000003,16366.187500000002,16885.3875,14283.837500000001,17308.06785714286,3346.2460653019457,15044.800833333335,5093.334890834454,14455.094544150095,6681.635542891056,15887.755086147266,17117.922455663207,17634.142921950588,0,3,9,3,2021
2021-09-10,29040.380000000005,20157.1175,13651.195000000002,16298.9375,11484.7575,13568.837500000001,19128.27392857143,5486.664583633066,15560.518916666666,5687.368227197511,14590.118738594538,6851.972785321793,17203.01757753254,20694.659718964245,23337.261460975296,0,4,9,3,2021
2021-09-11,13645.725,29040.380000000005,13436.19,16633.9075,15337.295000000002,22160.0275,18701.390714285713,5819.2468505165925,15276.708833333336,5557.6447520202855,14556.213294150093,6848.978293585399,16847.288319779287,18579.97930327497,18491.49323048765,0,5,9,3,2021
2021-09-12,5986.0775,13645.725,20157.1175,18369.862500000003,1221.77,6229.01,16932.27857142857,7559.13110313142,15268.611083333333,5571.442114082722,14269.046044150093,6655.621476277216,15761.167237801359,14801.808762292478,12238.785365243824,0,6,9,3,2021
2021-09-13,20823.705,5986.0775,29040.380000000005,22609.265000000003,16612.075,18077.15,16677.198571428573,7363.223278564593,15360.162916666666,5641.312439365374,14401.027321927873,6666.631630250382,16267.421014021224,16608.377633604734,16531.24518262191,0,0,9,3,2021
2021-09-14,26205.875,20823.705,13645.725,13651.195000000002,18451.495,14173.3375,18470.72428571429,8004.417298711368,15761.247500000001,5972.068970468372,14672.48559970565,6644.090417027036,17261.2664126191,19487.626843523314,21368.560091310956,0,1,9,3,2021
2021-09-15,19313.975327729837,26205.875,5986.0775,13436.19,11145.4975,8058.91,19310.407903961404,7690.396983099749,16136.416344257661,5823.187739563493,14793.005992235983,6628.62390419386,17466.537304130175,19435.53138878527,20341.267709520398,0,2,9,3,2021
2021-09-16,14507.337500000001,19313.975327729837,20823.705,20157.1175,16366.187500000002,8335.6875,18503.296475389976,7880.839641227854,16342.13801092433,5644.371115242604,14793.058992235981,6628.621574932798,17170.617323717157,17957.07322214969,17424.3026047602,0,3,9,3,2021
2021-09-17,25327.932500000003,14507.337500000001,26205.875,29040.380000000005,16298.9375,12856.4575,17972.946832532834,7144.023529759405,16757.85384425766,5834.850048790105,15002.35690890265,6660.850232302007,17986.348841345443,20168.331005504784,21376.1175523801,0,4,9,3,2021
