Customer ID,Recency,Frequency,Monetary,Cluster,Segment
C-3552,37,2,6003.487500000001,0,Mid Value
C-3553,672,2,425.52,2,Low Value
C-3554,483,2,995.59,2,Low Value
C-3555,129,4,7715.397500000001,1,High Value
C-3556,116,2,1578.21,0,Mid Value
C-3557,312,3,5569.147500000001,0,Mid Value
C-3558,698,3,5860.4475,2,Low Value
C-3559,968,2,555.01,2,Low Value
C-3560,715,2,1369.61,2,Low Value
C-3561,173,5,1265.01,0,Mid Value
C-3562,112,2,4541.4800000000005,0,Mid Value
C-3563,755,4,2798.8199999999997,2,Low Value
C-3564,198,3,1663.92,0,Mid Value
C-3565,42,3,5085.74,0,Mid Value
C-3566,159,8,12797.2675,1,High Value
C-3567,122,2,1924.24,0,Mid Value
C-3568,18,5,8122.347500000001,1,High Value
C-3569,675,3,10722.325,2,Low Value
C-3570,25,4,5549.517500000001,0,Mid Value
C-3571,2,9,22068.432500000003,1,High Value
C-3572,618,4,2824.74,2,Low Value
C-3573,690,1,320.04,2,Low Value
C-3574,65,7,12971.6175,1,High Value
C-3575,1161,1,1827.12,2,Low Value
C-3576,763,3,2200.5,2,Low Value
C-3577,901,4,6773.9575,2,Low Value
C-3578,129,5,7435.0275,1,High Value
C-3579,49,4,900.46,0,Mid Value
C-3580,136,5,6859.347500000001,1,High Value
C-3581,8,5,3054.02,0,Mid Value
C-3582,753,1,4666.087500000001,2,Low Value
C-3583,647,1,2509.42,2,Low Value
C-3584,158,3,6444.557500000001,0,Mid Value
C-3585,415,1,1441.0,0,Mid Value
C-3586,112,6,5688.9,1,High Value
C-3587,178,3,2707.32,0,Mid Value
C-3589,225,7,6752.307500000001,1,High Value
C-3590,192,5,2007.12,0,Mid Value
C-3591,574,3,5791.41,2,Low Value
C-3592,94,4,749.02,0,Mid Value
C-3593,311,3,2853.8,0,Mid Value
C-3594,269,4,1004.36,0,Mid Value
C-3595,116,2,1913.52,0,Mid Value
C-3597,10,2,2332.98,0,Mid Value
C-3598,472,2,554.4300000000001,0,Mid Value
C-3599,551,2,9332.175000000001,2,Low Value
C-3600,407,4,1869.57,0,Mid Value
C-3601,142,3,3152.17,0,Mid Value
C-3602,385,3,6133.347500000001,0,Mid Value
C-3603,145,1,1026.08,0,Mid Value
C-3604,176,6,8751.7575,1,High Value
C-3605,513,4,4212.83,0,Mid Value
C-3606,1313,2,4607.6,2,Low Value
C-3607,934,2,2003.15,2,Low Value
C-3608,1026,3,7591.719999999999,2,Low Value
C-3609,538,6,9153.3675,1,High Value
C-3610,519,1,791.15,2,Low Value
C-3611,78,4,12907.815000000002,1,High Value
C-3612,77,3,8387.4475,0,Mid Value
C-3613,299,5,6879.837500000001,1,High Value
C-3614,689,2,5369.3275,2,Low Value
C-3615,1216,1,2854.59,2,Low Value
C-3616,117,7,11656.8475,1,High Value
C-3617,84,5,7101.637500000001,1,High Value
C-3618,653,2,578.9200000000001,2,Low Value
C-3619,283,2,1640.59,0,Mid Value
C-3620,118,1,914.95,0,Mid Value
C-3621,69,2,2679.0299999999997,0,Mid Value
C-3622,780,2,2165.98,2,Low Value
C-3623,397,1,833.57,0,Mid Value
C-3624,573,2,1408.0,2,Low Value
C-3625,567,4,2916.89,0,Mid Value
C-3626,466,5,3922.4900000000002,0,Mid Value
C-3627,215,5,9187.0275,1,High Value
C-3628,781,3,8179.227500000001,2,Low Value
C-3629,199,3,2033.55,0,Mid Value
C-3630,30,5,3267.56,0,Mid Value
C-3631,600,4,5766.477500000001,0,Mid Value
C-3632,160,5,6975.107500000001,1,High Value
C-3633,201,4,8585.49,1,High Value
C-3634,454,5,10064.665,1,High Value
C-3635,452,6,18465.715000000004,1,High Value
C-3636,788,3,7914.1275000000005,2,Low Value
C-3637,484,4,3408.9700000000003,0,Mid Value
C-3638,55,7,15225.215,1,High Value
C-3639,405,3,4951.110000000001,0,Mid Value
C-3640,998,1,2283.36,2,Low Value
C-3641,1218,2,5432.337500000001,2,Low Value
C-3642,503,4,4062.95,0,Mid Value
C-3643,438,4,5495.88,0,Mid Value
C-3644,236,3,1052.85,0,Mid Value
C-3645,48,7,6291.99,1,High Value
C-3646,207,4,7018.027500000001,0,Mid Value
C-3647,115,6,14994.767500000002,1,High Value
C-3648,586,4,2254.2400000000002,0,Mid Value
C-3649,329,5,2564.56,0,Mid Value
C-3650,574,2,4965.187500000001,2,Low Value
C-3651,93,3,3137.13,0,Mid Value
C-3652,332,7,15474.107500000002,1,High Value
C-3653,214,6,2503.67,0,Mid Value
C-3654,250,6,4673.52,1,High Value
C-3655,542,2,5097.9075,2,Low Value
C-3656,251,4,5449.6575,0,Mid Value
C-3657,391,5,10352.695000000002,1,High Value
C-3658,41,4,5432.63,0,Mid Value
C-3659,242,9,10824.5575,1,High Value
C-3660,64,4,6013.5599999999995,0,Mid Value
C-3661,172,4,6784.05,0,Mid Value
C-3662,209,5,7228.9175000000005,1,High Value
C-3663,122,5,6863.1275000000005,1,High Value
C-3664,26,8,15789.245000000003,1,High Value
C-3665,299,3,5296.53,0,Mid Value
C-3666,382,7,12499.975000000002,1,High Value
C-3667,182,2,907.84,0,Mid Value
C-3668,1353,1,666.88,2,Low Value
C-3669,30,3,3309.11,0,Mid Value
C-3670,521,4,10968.695000000002,1,High Value
C-3671,1,6,5230.07,1,High Value
C-3672,1221,2,2021.5,2,Low Value
C-3673,508,3,171.09,0,Mid Value
C-3674,582,6,9354.9475,1,High Value
C-3675,181,3,446.8,0,Mid Value
C-3676,11,5,7340.24,1,High Value
C-3677,170,4,9573.8575,1,High Value
C-3678,188,6,6923.1,1,High Value
C-3679,231,2,2509.9,0,Mid Value
C-3680,68,3,9623.927500000002,1,High Value
C-3681,110,4,3739.7,0,Mid Value
C-3682,59,2,1188.98,0,Mid Value
C-3683,405,3,2493.72,0,Mid Value
C-3684,495,3,1942.21,0,Mid Value
C-3685,281,1,411.28,0,Mid Value
C-3686,40,3,5985.187500000001,0,Mid Value
C-3687,999,2,6411.727500000001,2,Low Value
C-3688,780,2,2661.75,2,Low Value
C-3689,525,5,3241.9300000000003,0,Mid Value
C-3690,100,4,1981.56,0,Mid Value
C-3691,221,1,1371.35,0,Mid Value
C-3692,219,5,8624.5375,1,High Value
C-3693,484,4,9493.857500000002,1,High Value
C-3694,11,6,18076.305,1,High Value
C-3695,592,2,1866.04,2,Low Value
C-3696,23,4,3107.52,0,Mid Value
C-3697,408,3,1242.56,0,Mid Value
C-3698,182,3,13998.2625,1,High Value
C-3699,77,5,10194.5475,1,High Value
C-3700,804,4,5714.27,2,Low Value
C-3701,54,3,421.36,0,Mid Value
C-3702,39,8,9906.2275,1,High Value
C-3703,80,4,10917.235,1,High Value
C-3704,158,7,5846.86,1,High Value
C-3705,500,3,5982.5375,0,Mid Value
C-3706,283,3,9580.015000000001,0,Mid Value
C-3707,1115,1,1262.69,2,Low Value
C-3708,271,1,288.05,0,Mid Value
C-3709,143,5,2875.2999999999997,0,Mid Value
C-3710,919,1,299.76,2,Low Value
C-3711,560,3,8343.3675,0,Mid Value
C-3712,76,3,356.57,0,Mid Value
C-3713,60,6,9562.7575,1,High Value
C-3714,390,3,1047.72,0,Mid Value
C-3715,200,3,949.91,0,Mid Value
C-3716,115,8,17017.725000000002,1,High Value
C-3717,6,5,11128.9275,1,High Value
C-3718,120,4,2185.83,0,Mid Value
C-3719,73,8,10971.369999999999,1,High Value
C-3720,1174,2,640.54,2,Low Value
C-3721,250,3,2600.92,0,Mid Value
C-3722,822,1,4666.087500000001,2,Low Value
C-3723,80,4,2364.31,0,Mid Value
C-3724,4,3,623.77,0,Mid Value
C-3725,1174,4,9759.015000000001,2,Low Value
C-3726,236,3,1278.99,0,Mid Value
C-3727,390,3,8035.0775,0,Mid Value
C-3728,395,5,6366.52,1,High Value
C-3729,843,3,1423.85,2,Low Value
C-3730,6,6,7698.4475,1,High Value
C-3731,462,6,7065.927500000001,1,High Value
C-3732,715,2,2395.86,2,Low Value
C-3733,201,4,2320.9199999999996,0,Mid Value
C-3734,160,4,4469.05,0,Mid Value
C-3735,13,3,4739.76,0,Mid Value
C-3736,940,1,1069.06,2,Low Value
C-3737,226,5,5155.17,0,Mid Value
C-3738,57,5,7486.727500000001,1,High Value
C-3739,60,4,6114.389999999999,0,Mid Value
C-3741,29,5,6980.807500000001,1,High Value
C-3742,452,4,4291.63,0,Mid Value
C-3743,646,1,799.75,2,Low Value
C-3744,2,3,896.89,0,Mid Value
C-3745,99,3,1028.85,0,Mid Value
C-3746,372,2,133.95999999999998,0,Mid Value
C-3747,84,5,6134.5375,1,High Value
C-3748,280,5,7454.7075,1,High Value
C-3749,7,7,9908.9575,1,High Value
C-3750,337,3,2792.23,0,Mid Value
C-3751,720,3,707.38,2,Low Value
C-3752,97,7,8148.34,1,High Value
C-3753,517,3,2548.51,0,Mid Value
C-3754,524,2,669.99,2,Low Value
C-3755,390,3,866.87,0,Mid Value
C-3756,158,1,4666.087500000001,0,Mid Value
C-3757,737,3,3637.22,2,Low Value
C-3758,221,3,2514.5,0,Mid Value
C-3759,380,1,1931.71,0,Mid Value
C-3760,372,5,5795.08,0,Mid Value
C-3761,1206,1,4666.087500000001,2,Low Value
C-3762,467,7,10980.27,1,High Value
C-3763,68,4,4476.110000000001,0,Mid Value
C-3764,514,6,8596.6375,1,High Value
C-3765,294,6,5089.6,1,High Value
C-3766,399,2,3568.52,0,Mid Value
C-3767,46,2,4720.967500000001,0,Mid Value
C-3768,529,2,564.79,2,Low Value
C-3769,33,4,978.62,0,Mid Value
C-3771,232,6,9592.7075,1,High Value
C-3772,1,3,1435.75,0,Mid Value
C-3773,244,2,4719.437500000001,0,Mid Value
C-3774,83,9,7390.71,1,High Value
C-3775,360,5,2366.36,0,Mid Value
C-3777,374,2,5017.5275,0,Mid Value
C-3778,222,3,4123.08,0,Mid Value
C-3779,257,4,5138.01,0,Mid Value
C-3780,491,5,3686.59,0,Mid Value
C-3781,197,6,6797.4,1,High Value
C-3782,306,5,12265.2675,1,High Value
C-3783,140,4,1026.19,0,Mid Value
C-3784,1379,1,224.88,2,Low Value
C-3785,406,3,5335.2,0,Mid Value
C-3786,108,6,10214.6375,1,High Value
C-3787,310,3,1504.75,0,Mid Value
C-3788,175,7,10300.78,1,High Value
C-3789,468,3,1059.07,0,Mid Value
C-3790,704,5,14772.275000000001,1,High Value
C-3791,367,5,8069.9575,1,High Value
C-3792,171,4,8387.3475,1,High Value
C-3793,348,4,6359.48,0,Mid Value
C-3794,392,2,2333.87,0,Mid Value
C-3795,64,2,1942.97,0,Mid Value
C-3796,171,5,8154.598939437975,1,High Value
C-3797,600,3,5065.08,2,Low Value
C-3798,626,4,1891.6799999999998,2,Low Value
C-3799,420,5,5252.28,0,Mid Value
C-3800,226,9,16140.7275,1,High Value
C-3801,1157,2,1285.42,2,Low Value
C-3802,628,4,2382.29,2,Low Value
C-3803,476,4,5183.477500000001,0,Mid Value
C-3804,217,7,5451.48,1,High Value
C-3805,142,5,11080.7675,1,High Value
C-3806,184,3,4591.62,0,Mid Value
C-3807,478,2,754.31,0,Mid Value
C-3808,372,3,8849.817500000001,0,Mid Value
C-3810,486,4,9607.177500000002,1,High Value
C-3811,31,13,23066.695,1,High Value
C-3813,115,3,7716.927500000001,0,Mid Value
C-3814,1167,2,481.07000000000005,2,Low Value
C-3815,52,6,9084.369999999999,1,High Value
C-3816,104,6,11019.647500000001,1,High Value
C-3817,192,1,4208.76,0,Mid Value
C-3818,83,2,956.25,0,Mid Value
C-3820,246,3,5739.719999999999,0,Mid Value
C-3821,361,5,1661.4299999999998,0,Mid Value
C-3822,248,2,6689.847500000001,0,Mid Value
C-3823,172,7,4923.27,1,High Value
C-3824,145,6,8106.817500000001,1,High Value
C-3825,1088,2,747.8800000000001,2,Low Value
C-3826,495,6,9538.6175,1,High Value
C-3827,273,3,566.56,0,Mid Value
C-3828,752,2,4795.807500000001,2,Low Value
C-3829,6,8,8017.86,1,High Value
C-3830,29,4,3629.2999999999997,0,Mid Value
C-3831,49,4,2450.41,0,Mid Value
C-3832,855,3,2058.12,2,Low Value
C-3833,80,5,8075.6575,1,High Value
C-3834,886,4,2916.61,2,Low Value
C-3835,268,2,713.5,0,Mid Value
C-3836,518,5,8443.8775,1,High Value
C-3837,1448,1,1776.38,2,Low Value
C-3838,96,3,7791.8475,0,Mid Value
C-3839,1068,3,1683.46,2,Low Value
C-3840,11,6,5479.24,1,High Value
C-3841,101,6,5104.129999999999,1,High Value
C-3842,404,2,2863.23,0,Mid Value
C-3843,204,5,8232.594831977736,1,High Value
C-3844,592,3,1448.23,2,Low Value
C-3845,764,2,929.89,2,Low Value
C-3846,568,2,1502.96,2,Low Value
C-3847,859,1,1486.7,2,Low Value
C-3848,638,5,6108.1375,1,High Value
C-3849,549,3,5608.347500000001,0,Mid Value
C-3850,578,5,5506.4875,0,Mid Value
C-3851,798,4,3605.52,2,Low Value
C-3852,237,6,7405.057500000001,1,High Value
C-3853,145,6,7384.67,1,High Value
C-3854,968,1,56.95,2,Low Value
C-3855,595,3,886.76,2,Low Value
C-3856,1115,3,1058.6399999999999,2,Low Value
C-3857,137,3,1975.2199999999998,0,Mid Value
C-3858,201,6,8842.8875,1,High Value
C-3859,100,3,5156.6175,0,Mid Value
C-3860,25,3,5855.0175,0,Mid Value
C-3861,138,4,4421.42,0,Mid Value
C-3862,58,3,7649.857500000001,0,Mid Value
C-3863,469,2,1889.33,0,Mid Value
C-3864,86,5,2976.84,0,Mid Value
C-3865,233,5,5588.4,0,Mid Value
C-3866,607,2,3056.7599999999998,2,Low Value
C-3867,1081,1,197.88,2,Low Value
C-3868,363,1,1121.46,0,Mid Value
C-3869,166,5,3838.91,0,Mid Value
C-3870,1175,1,2956.95,2,Low Value
C-3871,136,6,11384.295000000002,1,High Value
C-3872,86,6,10818.075,1,High Value
C-3873,120,3,9915.175000000001,1,High Value
C-3874,69,3,5386.9575,0,Mid Value
C-3875,93,4,11129.355000000001,1,High Value
C-3876,27,4,5017.34,0,Mid Value
C-3877,667,5,9695.237500000001,1,High Value
C-3878,306,4,6476.4475,0,Mid Value
C-3879,1043,3,8598.5275,2,Low Value
C-3880,165,4,2160.4199999999996,0,Mid Value
C-3881,398,5,4433.36,0,Mid Value
C-3882,412,8,14927.675000000001,1,High Value
C-3883,48,3,980.36,0,Mid Value
C-3884,752,4,8004.63,2,Low Value
C-3885,211,3,3475.68,0,Mid Value
C-3886,165,7,9586.91,1,High Value
C-3887,169,2,980.9300000000001,0,Mid Value
C-3888,435,3,5793.99,0,Mid Value
C-3889,416,4,3706.25,0,Mid Value
C-3890,9,5,8175.4875,1,High Value
C-3891,192,5,8113.450000000001,1,High Value
C-3892,760,2,5380.3675,2,Low Value
C-3893,70,5,7653.0675,1,High Value
C-3894,718,2,6111.0375,2,Low Value
C-3895,295,3,6720.3375000000015,0,Mid Value
C-3896,12,2,4321.820000000001,0,Mid Value
C-3897,524,3,3595.3899999999994,0,Mid Value
C-3898,358,2,4167.16,0,Mid Value
C-3899,284,3,10339.575,1,High Value
C-3900,386,4,10621.52,1,High Value
C-3901,253,6,3122.3599999999997,0,Mid Value
C-3902,77,2,4524.28,0,Mid Value
C-3903,446,4,6972.719999999999,0,Mid Value
C-3904,1266,1,285.7,2,Low Value
C-3905,174,3,1382.43,0,Mid Value
C-3906,186,4,7612.1675000000005,0,Mid Value
C-3907,296,3,5698.647500000001,0,Mid Value
C-3908,475,4,9445.8075,1,High Value
C-3909,34,5,10154.767500000002,1,High Value
C-3910,122,4,6278.7075,0,Mid Value
C-3911,39,5,2269.36,0,Mid Value
C-3912,866,2,4605.66,2,Low Value
C-3913,454,3,5109.4575,0,Mid Value
C-3914,112,3,4839.277500000001,0,Mid Value
C-3915,809,3,862.8,2,Low Value
C-3916,284,4,4909.139999999999,0,Mid Value
C-3917,939,1,805.42,2,Low Value
C-3918,65,2,648.42,0,Mid Value
C-3919,16,9,13335.775000000001,1,High Value
C-3920,209,4,1154.37,0,Mid Value
C-3921,12,3,3137.84,0,Mid Value
C-3922,32,5,6214.07,1,High Value
C-3923,97,4,2901.17,0,Mid Value
C-3924,192,8,13355.57,1,High Value
C-3925,69,7,11866.4375,1,High Value
C-3926,111,3,4878.427500000001,0,Mid Value
C-3927,47,4,6348.547500000001,0,Mid Value
C-3928,316,3,2248.13,0,Mid Value
C-3929,490,7,10501.7975,1,High Value
C-3930,482,6,6190.97,1,High Value
C-3931,392,3,6155.3099999999995,0,Mid Value
C-3932,68,4,3084.99,0,Mid Value
C-3933,11,6,2210.48,0,Mid Value
C-3934,383,1,676.4,0,Mid Value
C-3935,739,5,3804.76,2,Low Value
C-3936,440,2,1716.79,0,Mid Value
C-3937,1229,1,414.54,2,Low Value
C-3938,36,4,10484.465,1,High Value
C-3939,274,4,9838.0275,1,High Value
C-3940,50,7,4483.7,1,High Value
C-3941,652,2,3966.1,2,Low Value
C-3942,236,2,690.67,0,Mid Value
C-3943,910,3,9553.7875,2,Low Value
C-3944,36,2,1568.83,0,Mid Value
C-3945,36,5,11621.317500000001,1,High Value
C-3946,302,7,18833.315000000002,1,High Value
C-3947,98,2,111.38,0,Mid Value
C-3948,235,4,3247.51,0,Mid Value
C-3949,415,6,14407.7575,1,High Value
C-3950,39,4,821.69,0,Mid Value
C-3951,805,3,1381.66,2,Low Value
C-3952,337,2,2319.73,0,Mid Value
C-3953,754,2,4896.5275,2,Low Value
C-3954,1356,1,323.88,2,Low Value
C-3955,720,3,2612.92,2,Low Value
C-3956,35,4,6848.2075,0,Mid Value
C-3957,86,6,10195.5075,1,High Value
C-3958,252,8,8081.807500000001,1,High Value
C-3959,423,4,4911.9,0,Mid Value
C-3960,42,7,10040.869999999999,1,High Value
C-3961,75,4,1584.99,0,Mid Value
C-3962,458,4,3628.88,0,Mid Value
C-3963,764,1,967.84,2,Low Value
C-3964,320,4,4880.62,0,Mid Value
C-3965,142,3,6136.507500000001,0,Mid Value
C-3966,429,2,3731.6099999999997,0,Mid Value
C-3967,395,4,2568.85,0,Mid Value
C-3968,483,4,8128.977500000001,1,High Value
C-3969,368,2,1294.79,0,Mid Value
C-3971,193,5,5740.169999999999,1,High Value
C-3972,478,4,5607.64,0,Mid Value
C-3973,10,3,6675.67,0,Mid Value
C-3974,24,5,5228.8,0,Mid Value
C-3975,644,3,1478.24,2,Low Value
C-3976,1,6,4254.64,1,High Value
C-3977,38,2,2092.48,0,Mid Value
C-3978,75,4,3409.34,0,Mid Value
C-3979,1000,4,5566.17,2,Low Value
C-3980,296,7,6566.173822991179,1,High Value
C-3981,585,2,6598.007500000001,2,Low Value
C-3982,29,4,2542.78,0,Mid Value
C-3983,450,6,3669.82,0,Mid Value
C-3984,793,1,59.55,2,Low Value
C-3985,26,1,4666.087500000001,0,Mid Value
C-3986,88,6,10381.35,1,High Value
C-3987,27,4,12703.395,1,High Value
C-3988,729,4,5868.58,2,Low Value
C-3989,363,3,5480.7075,0,Mid Value
C-3990,1053,3,7677.347500000001,2,Low Value
C-3991,393,6,5798.23,1,High Value
C-3992,347,6,7817.6175,1,High Value
C-3993,583,8,15456.6675,1,High Value
C-3994,581,5,11385.567500000001,1,High Value
C-3995,873,3,5903.4975,2,Low Value
C-3996,107,4,7863.737500000001,1,High Value
C-3997,431,7,9453.487500000001,1,High Value
C-3998,704,2,1051.65,2,Low Value
C-4000,387,3,4400.780000000001,0,Mid Value
C-4001,175,3,2708.09,0,Mid Value
C-4002,646,5,10182.735,1,High Value
C-4003,427,4,6745.967500000001,0,Mid Value
C-4004,668,3,7386.177500000001,2,Low Value
C-4005,287,6,9895.039999999999,1,High Value
C-4006,238,2,8822.3675,0,Mid Value
C-4007,129,4,9056.8675,1,High Value
C-4008,817,2,2644.2,2,Low Value
C-4009,680,6,11754.775000000001,1,High Value
C-4010,915,3,1597.12,2,Low Value
C-4011,857,3,5274.7875,2,Low Value
C-4012,30,6,3031.6200000000003,0,Mid Value
C-4013,1029,1,197.5,2,Low Value
C-4014,975,1,296.4,2,Low Value
C-4015,136,4,2830.9500000000003,0,Mid Value
C-4016,314,4,6317.5375,0,Mid Value
C-4017,266,3,3449.41,0,Mid Value
C-4018,305,3,7513.9075,0,Mid Value
C-4019,98,2,1555.22,0,Mid Value
C-4020,18,3,8975.8575,0,Mid Value
C-4021,70,3,2038.5900000000001,0,Mid Value
C-4022,27,1,485.95,0,Mid Value
C-4023,207,3,7094.407500000001,0,Mid Value
C-4024,752,3,2557.21,2,Low Value
C-4025,33,1,208.5,0,Mid Value
C-4026,1032,2,535.26,2,Low Value
C-4027,576,4,4936.88,0,Mid Value
C-4028,341,3,5353.990000000001,0,Mid Value
C-4029,482,2,556.54,2,Low Value
C-4030,1320,1,66.05,2,Low Value
C-4031,19,4,8987.28,1,High Value
C-4032,17,4,5388.4400000000005,0,Mid Value
C-4033,94,3,816.73,0,Mid Value
C-4034,44,3,5439.0375,0,Mid Value
C-4035,10,6,11609.935000000001,1,High Value
C-4036,101,5,7115.89,1,High Value
C-4037,521,2,294.03999999999996,2,Low Value
C-4038,95,5,6073.79,1,High Value
C-4039,87,5,11500.36,1,High Value
C-4040,322,4,5239.45,0,Mid Value
C-4041,1182,2,110.9,2,Low Value
C-4042,275,1,4666.087500000001,0,Mid Value
C-4043,199,4,2553.43,0,Mid Value
C-4044,865,1,2512.53,2,Low Value
C-4045,153,2,5119.507500000001,0,Mid Value
C-4046,303,5,12880.605000000001,1,High Value
C-4047,624,2,187.63,2,Low Value
C-4049,181,3,1778.01,0,Mid Value
C-4050,38,3,786.01,0,Mid Value
C-4051,29,2,936.6,0,Mid Value
C-4052,53,6,3849.29,1,High Value
C-4053,53,4,10380.6175,1,High Value
C-4054,490,1,428.53,2,Low Value
C-4055,368,5,1956.3899999999999,0,Mid Value
C-4056,34,7,8734.927500000002,1,High Value
C-4057,6,3,1983.17055888499,0,Mid Value
C-4058,13,7,13241.595000000001,1,High Value
C-4059,480,2,5035.547500000001,0,Mid Value
C-4060,88,6,11060.525000000001,1,High Value
C-4061,58,4,14268.507500000002,1,High Value
C-4062,134,7,12221.8275,1,High Value
C-4063,949,1,638.76,2,Low Value
C-4064,759,2,6575.147500000001,2,Low Value
C-4065,259,6,14760.105000000001,1,High Value
C-4066,105,1,3939.84,0,Mid Value
C-4067,58,5,10028.8075,1,High Value
C-4068,198,3,5253.2699999999995,0,Mid Value
C-4069,84,3,1914.04,0,Mid Value
C-4070,964,1,153.79,2,Low Value
C-4071,48,3,5719.6675000000005,0,Mid Value
C-4072,147,2,700.72,0,Mid Value
C-4073,238,1,2321.19,0,Mid Value
C-4074,118,5,7068.3675,1,High Value
C-4075,51,5,2646.12,0,Mid Value
C-4076,1261,2,5668.88,2,Low Value
C-4077,308,3,5615.257500000001,0,Mid Value
C-4078,112,5,11954.795000000002,1,High Value
C-4079,219,3,367.8,0,Mid Value
C-4080,57,4,3146.19,0,Mid Value
C-4081,545,3,5755.847500000001,0,Mid Value
C-4082,626,1,1890.98,2,Low Value
C-4083,390,3,10743.675000000001,1,High Value
C-4084,396,6,8885.0475,1,High Value
C-4085,479,3,5701.56,0,Mid Value
C-4086,148,5,6119.4175000000005,1,High Value
C-4087,39,5,1400.56,0,Mid Value
C-4088,603,4,1749.52,2,Low Value
C-4089,66,3,6007.9,0,Mid Value
C-4090,181,4,905.3399999999999,0,Mid Value
C-4091,492,4,1415.45,0,Mid Value
C-4092,613,5,5813.9,0,Mid Value
C-4093,1171,1,936.9,2,Low Value
C-4094,181,6,4695.1874841296885,1,High Value
C-4095,76,6,8967.89,1,High Value
C-4096,100,3,9195.2275,0,Mid Value
C-4097,137,3,6839.847500000001,0,Mid Value
C-4098,186,2,1068.8,0,Mid Value
C-4099,494,5,15056.722500000002,1,High Value
C-4100,19,4,6368.9475,0,Mid Value
C-4101,43,5,3037.61,0,Mid Value
C-4102,37,3,1156.73,0,Mid Value
C-4103,285,2,1215.1399999999999,0,Mid Value
C-4105,124,4,1338.48,0,Mid Value
C-4106,748,4,9046.907500000001,2,Low Value
C-4107,46,6,5834.88,1,High Value
C-4108,44,3,8796.6975,0,Mid Value
C-4109,807,1,239.93,2,Low Value
C-4110,124,3,4222.83,0,Mid Value
C-4111,941,1,411.04,2,Low Value
C-4112,318,2,1860.11,0,Mid Value
C-4113,156,2,4796.347500000001,0,Mid Value
C-4114,471,3,3928.25,0,Mid Value
C-4115,1076,2,5031.1275000000005,2,Low Value
C-4116,164,5,8603.48,1,High Value
C-4117,1112,1,98.6,2,Low Value
C-4118,330,4,9726.3675,1,High Value
C-4119,148,8,17420.612500000003,1,High Value
C-4120,69,4,2884.12,0,Mid Value
C-4121,1147,3,945.55,2,Low Value
C-4122,353,6,9939.57,1,High Value
C-4123,471,3,6802.4975,0,Mid Value
C-4124,228,3,702.59,0,Mid Value
C-4125,317,3,9756.755000000001,1,High Value
C-4126,165,3,5581.880295223688,0,Mid Value
C-4127,455,3,2143.3199999999997,0,Mid Value
C-4128,326,3,4905.2875,0,Mid Value
C-4129,32,4,10405.4175,1,High Value
C-4130,101,5,4506.21,0,Mid Value
C-4131,243,4,5334.870000000001,0,Mid Value
C-4132,165,3,6012.057500000001,0,Mid Value
C-4133,67,3,2881.71,0,Mid Value
C-4134,51,4,6258.517500000001,0,Mid Value
C-4135,201,7,5928.97,1,High Value
C-4136,51,3,3660.7400000000002,0,Mid Value
C-4137,483,7,11139.6975,1,High Value
C-4138,337,1,305.58,0,Mid Value
C-4139,171,2,1523.2,0,Mid Value
C-4140,547,5,8684.5,1,High Value
C-4141,246,4,6057.567500000001,0,Mid Value
C-4142,74,6,10735.6375,1,High Value
C-4143,77,4,4940.8,0,Mid Value
C-4144,20,5,9310.71,1,High Value
C-4145,64,5,8183.34,1,High Value
C-4146,433,5,6664.68,1,High Value
C-4147,530,1,518.28,2,Low Value
C-4148,1010,2,3028.3900000000003,2,Low Value
C-4149,488,2,738.87,2,Low Value
C-4150,369,5,1837.71,0,Mid Value
C-4151,363,4,7502.5275,0,Mid Value
C-4152,513,6,11282.657500000001,1,High Value
C-4153,224,6,6632.3775000000005,1,High Value
C-4154,919,3,5435.0775,2,Low Value
C-4155,109,2,1475.97,0,Mid Value
C-4156,636,3,1480.65,2,Low Value
C-4157,131,5,5634.29,0,Mid Value
C-4158,543,2,491.0,2,Low Value
C-4159,85,8,10160.9475,1,High Value
C-4160,334,5,2577.4300000000003,0,Mid Value
C-4161,223,6,10108.6675,1,High Value
C-4162,642,3,1709.28,2,Low Value
C-4163,161,2,1519.23,0,Mid Value
C-4165,634,3,585.28,2,Low Value
C-4166,205,7,12683.2275,1,High Value
C-4167,42,5,8742.397500000001,1,High Value
C-4168,287,5,12380.625000000002,1,High Value
C-4169,63,4,3155.34,0,Mid Value
C-4170,197,3,4048.4700000000003,0,Mid Value
C-4171,166,4,7329.7375,0,Mid Value
C-4172,392,3,10765.1175,1,High Value
C-4173,391,6,5953.9075,1,High Value
C-4174,219,3,4992.51,0,Mid Value
C-4175,383,3,4400.88,0,Mid Value
C-4176,442,2,5192.4875,0,Mid Value
C-4177,375,5,6725.86,1,High Value
C-4178,873,2,1128.78,2,Low Value
C-4179,7,5,5342.990000000001,0,Mid Value
C-4180,135,4,5487.41,0,Mid Value
C-4181,203,5,5490.33,0,Mid Value
C-4182,756,3,7895.2075,2,Low Value
C-4183,345,4,7993.247500000001,1,High Value
C-4184,467,5,16366.5275,1,High Value
C-4185,850,3,2336.9300000000003,2,Low Value
C-4186,173,4,5652.23,0,Mid Value
C-4187,1229,1,4666.087500000001,2,Low Value
C-4188,100,3,4113.69,0,Mid Value
C-4189,53,4,3165.3199999999997,0,Mid Value
C-4190,232,8,14791.035007559682,1,High Value
C-4191,102,4,5377.6675000000005,0,Mid Value
